URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/house-for-rent/rotterdam/4da21403/louwerslootstraat,House Louwerslootstraat 152,3036 PV (Oude Noorden),2495,137,5,Furnished,Conveniently located furnished house with garden for rent in Rotterdam with 4 bedrooms in the Oude Noorden district.,16-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,1900,Location type is not available,4,1,Number of floors is not available,Present,Present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/4da21403/rotterdam/wonen-hartje-rotterdam-3/request-details,2022-08-17 00:23:09
https://www.pararius.com/apartment-for-rent/rotterdam/7a9a9b10/roo-valkstraat,Apartment Roo-Valkstraat 28 A,3032 RE (Agniesebuurt),1850,134,4,Shell,Conveniently located apartment for rent in Rotterdam with 3 bedrooms in the Agniesebuurt district.,16-08-2022,01-10-2022,Specifics are not available,Excellent,375,Apartment,Existing building,1905,Location type is not available,3,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/7a9a9b10/rotterdam/real-estate/request-details,2022-08-17 00:23:10
https://www.pararius.com/apartment-for-rent/rotterdam/fb7cd938/gordelweg,Apartment Gordelweg 208 D,3038 GG (Bergpolder),1032,63,2,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 1 bedroom in the Bergpolder district.,16-08-2022,Not available to book,Specifics are not available,Upkeep is not available,151,Apartment,Existing building,1937,Location type is not available,1,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/fb7cd938/rotterdam/real-estate/request-details,2022-08-17 00:23:11
https://www.pararius.com/apartment-for-rent/rotterdam/af765b91/maashaven-o-z,Apartment Maashaven O.z.,3072 HS (Afrikaanderwijk),1750,160,5,Furnished,"For rent duplex apartment of 160 m² with great view over the skyline of Rotterdam, a spacious outdoor terrace, private parking and provided with all practical luxury ... a special apartment on the third and fourth floor on a 10 minutes distance of the center of Rotterdam!",15-08-2022,01-10-2022,Specifics are not available,Good,400,Apartment,Existing building,2005,Location type is not available,2,Number of bathrooms is not available,2,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/af765b91/rotterdam/expat-housing-rotterdam/request-details,2022-08-17 00:23:12
https://www.pararius.com/apartment-for-rent/rotterdam/1360d539/verboomstraat,Apartment Verboomstraat,3082 JC (Oud Charlois),995,60,3,Upholstered,"Nicely finished and upholstered 3-room apartment with 2 bedrooms for rent, Rotterdam South Charlois.",15-08-2022,01-09-2022,Specifics are not available,Good,165,Apartment,Existing building,1957,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1360d539/rotterdam/max-rental/request-details,2022-08-17 00:23:13
https://www.pararius.com/apartment-for-rent/rotterdam/88596cef/zuidhoek,Apartment Zuidhoek,3082 PS (Oud Charlois),795,50,2,Upholstered,"In the Charlois district on the Zuidhoek we offer you this nice 2-room apartment with one bedroom, renovated in 2018. The house is equipped with plastic frames and double glazing.",15-08-2022,05-09-2022,Specifics are not available,Upkeep is not available,140,Apartment,Existing building,1926,Location type is not available,1,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/88596cef/rotterdam/max-rental/request-details,2022-08-17 00:23:14
https://www.pararius.com/apartment-for-rent/rotterdam/644bcbac/platostraat,Apartment Platostraat,3076 BN (Lombardijen),850,57,3,Upholstered,This nice 3-room apartment with 2 bedrooms will delight you with its green location!,15-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,148,Apartment,Existing building,1961,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/644bcbac/rotterdam/max-rental/request-details,2022-08-17 00:23:15
https://www.pararius.com/apartment-for-rent/rotterdam/d61de2a6/de-savornin-lohmanlaan,Apartment De Savornin Lohmanlaan,3038 NL (Bergpolder),3500,145,6,Furnished,Attention students !!!  ,15-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1933,Location type is not available,5,2,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/d61de2a6/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-17 00:23:16
https://www.pararius.com/apartment-for-rent/rotterdam/e71f23f6/admiraal-de-ruyterweg,Apartment Admiraal de Ruyterweg,3031 AB (Rubroek),1850,72,4,Upholstered,"Very centrally located and beautifully renovated 4-room corner apartment at walking distance from Downtown Rotterdam for rent. Located on the 1st floor, with 2 balconies and a private storage room. During the renovation, the house was completely modernized and fully equipped with underfloor heating, new dubbel windows and extra insulation, resulting in an extremely favorable energy label A. The house is also equipped with a new kitchen, new bathroom, new toilet and a new floor. The city center of Rotterdam, public transport, various shops, supermarkets, restaurants and other entertainment venues are within walking distance. Central Station is only 5 minutes by bike and Erasmus University and Erasmus MC are both 10 minutes by bike.   ",15-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,New development,2022,Location type is not available,3,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/e71f23f6/rotterdam/touw-vastgoed-service/request-details,2022-08-17 00:23:17
https://www.pararius.com/apartment-for-rent/rotterdam/e52851f2/talmastraat,Apartment Talmastraat,3038 SV (Bergpolder),795,61,2,Shell,Beautiful apartment with garden for rent in Rotterdam with 1 bedroom in the Bergpolder district.,15-08-2022,consultation,Specifics are not available,Good,Volume is not available,Apartment,Existing building,1933,in a residential area,1,1,1,Details of balcony is not available,Present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e52851f2/rotterdam/kolpa-v-v-s-beheer/request-details,2022-08-17 00:23:18
https://www.pararius.com/apartment-for-rent/rotterdam/24d9beb1/strevelsweg,Apartment Strevelsweg 104 B,3075 AN (Vreewijk),1495,52,3,Furnished,"Nice 3-room apartment with balcony, available from September 1, 2022!",15-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,150,Apartment,Existing building,1926,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/24d9beb1/rotterdam/starthousing/request-details,2022-08-17 00:23:19
https://www.pararius.com/room-for-rent/rotterdam/644e1930/burgemeester-meineszplein,Room Burgemeester Meineszplein,3022 XB (Nieuwe Westen),495,18,1,Upholstered,"Functional room at the Burgemeester Meinezplein in the Delfshaven district for rent. The accommodation is rented in partly decorated condition and is situated on the ground floor. The city centre is reachable in 10 minutes by bike and in 10 minutes by public transport. In short distance you can find several shops, restaurants, supermarket and public transport connections.",15-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Room,Construction type is not available,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/644e1930/rotterdam/perfectrent-rotterdam/request-details,2022-08-17 00:23:20
https://www.pararius.com/apartment-for-rent/rotterdam/95d72857/s-gravendijkwal,Apartment 's-Gravendijkwal,3015 CC (Oude Westen),1640,61,3,Upholstered,"ROTTERDAM CITY CENTER: 15 beautiful apartments with a high-quality standard and access to a cool communal roof terrace from where you have a view over the entire city! There are apartment with 1 and 2 bedrooms available. Rental prices as of € 1.250,00 per month.",15-08-2022,Not available to book,Specifics are not available,Upkeep is not available,159,Apartment,Existing building,1882,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/95d72857/rotterdam/rental-rotterdam/request-details,2022-08-17 00:23:21
https://www.pararius.com/apartment-for-rent/rotterdam/6f2ad1c4/s-gravendijkwal,Apartment 's-Gravendijkwal,3015 CC (Oude Westen),1695,87,3,Upholstered,"ROTTERDAM CITY CENTER: 15 beautiful apartments with a high-quality standard and access to a cool communal roof terrace from where you have a view over the entire city! There are apartment with 1 and 2 bedrooms available. Rental prices as of € 1.250,00 per month.",15-08-2022,Not available to book,Specifics are not available,Upkeep is not available,244,Apartment,New development,1882,Location type is not available,2,2,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/6f2ad1c4/rotterdam/rental-rotterdam/request-details,2022-08-17 00:23:22
https://www.pararius.com/apartment-for-rent/rotterdam/b3ed5739/bree,Apartment Bree,3074 BD (Hillesluis),1295,56,3,Upholstered,New for rent!   ,15-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,New development,2019,Location type is not available,2,1,Number of floors is not available,Not present,Present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/b3ed5739/rotterdam/yp-housing/request-details,2022-08-17 00:23:23
https://www.pararius.com/apartment-for-rent/rotterdam/3deca8dc/abtsweg,Apartment Abtsweg,3042 GA (Kleinpolder),1200,45,2,Upholstered,"Immediately we have two unfurnished 2-room apartments of about (45 m2 per apartment) for €1.200 excluding G/W/E per month available at the Abtsweg in Rotterdam. The apartment has recently been completely renovated and is equipped with a new (own) kitchen, bathroom and toilet.   ",15-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/3deca8dc/rotterdam/city-estate/request-details,2022-08-17 00:23:24
https://www.pararius.com/apartment-for-rent/rotterdam/036e97bc/koningsveldestraat,Apartment Koningsveldestraat,3037 VP (Liskwartier),1650,128,3,Furnished,"Lovely maisonette with two bedrooms and a sunny balcony situated in the lively Liskwartier area in Rotterdam Noord. This nice property comes fully furnished. Lots of facilities can be found in the direct area, supermarkets, shops and restaurants are near. Train Station Rotterdam Noord can be reached within walking distance and exit roads towards the highways can easily  be accessed. ",15-08-2022,01-09-2022,Specifics are not available,Good,360,Apartment,Existing building,2005,in a residential area,2,1,2,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/036e97bc/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-17 00:23:25
https://www.pararius.com/room-for-rent/rotterdam/cb8afba6/waterloostraat,Room Waterloostraat,3062 TW (Kralingen Oost),695,16,1,Furnished,"Furnished room located on the third floor at the rear at the Waterloostraat in Kralingen. The kitchen, bathroom and toilet have to be shared with 1 other resident. The Waterloostraat is located near Erasmus University. PLEASE NOTE THAT THIS ROOM IS ONLY AVAILABLE TO A MALE FOREIGN STUDENT.",15-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Room,Construction type is not available,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/cb8afba6/rotterdam/vlogmakelaars/request-details,2022-08-17 00:23:26
https://www.pararius.com/apartment-for-rent/rotterdam/c88a6bd6/philips-willemstraat,Apartment Philips Willemstraat 28 A,3051 PR (Hillegersberg Zuid),1295,65,3,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 2 bedrooms in the Hillegersberg Zuid district.,13-08-2022,consultation,Specifics are not available,Good,266,Apartment,Existing building,1914,Location type is not available,2,1,1,Not present,Not present,Present,Vrijstaand hout,Yes,https://www.pararius.com/contact/c88a6bd6/rotterdam/ooms-makelaars-woningen/request-details,2022-08-17 00:23:27
https://www.pararius.com/apartment-for-rent/rotterdam/9adf3538/nieuwe-binnenweg,Apartment Nieuwe Binnenweg,3021 GC (Middelland),1200,62,2,Upholstered,"Renovated 2-room apartment with balcony at the Nieuwe Binnenweg on the edge of the center district for rent. The accommodation is rented in partly decorated condition and is situated on the second floor. The city centre is reachable in a few minutes walking distance or by bike. In short distance you can find the trendy Nieuwe Binnenweg with several popular bars, restaurants, the supermarket and shops.   ",12-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1893,Location type is not available,1,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/9adf3538/rotterdam/youspace/request-details,2022-08-17 00:23:28
https://www.pararius.com/apartment-for-rent/rotterdam/58b2a22a/katendrechtse-lagedijk,Apartment Katendrechtse Lagedijk,3082 GB (Oud Charlois),1250,100,4,Upholstered,Upholstered apartment with balcony for rent in Rotterdam with 3 bedrooms in the Oud Charlois district.,12-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/58b2a22a/rotterdam/maashave-vastgoedbeheer-b-v/request-details,2022-08-17 00:23:29
https://www.pararius.com/apartment-for-rent/rotterdam/fbe5966f/koningslaan,Apartment Koningslaan,3067 TG (Het Lage Land),2100,41,4,Shell,"A beautiful new apartment complex is located on Koningslaan in a prime location in the green Low Land. The apartment complex is easily accessible and has many amenities nearby. The center of Rotterdam is within cycling distance and the nearest exit road is a 2-minute drive away. West of Het Lage Land is the Kralingse Bos, where you can enjoy a walk or dine with a breathtaking view over the Skyline of Rotterdam.   ",12-08-2022,19-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Not present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/fbe5966f/rotterdam/niya-vastgoed-beheer-bv/request-details,2022-08-17 00:23:30
https://www.pararius.com/house-for-rent/rotterdam/b860eddf/wilhelminakade,House Wilhelminakade,3072 AP (Kop van Zuid),1650,76,2,Interior is not available,"WILHELMINAKADE, KOP VAN ZUID, ROTTERDAM, UPHOLSTERED, €1650 EXCL. G.W.E.  ",12-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,2013,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/b860eddf/rotterdam/070wonen/request-details,2022-08-17 00:23:31
https://www.pararius.com/apartment-for-rent/rotterdam/9d215ea0/cordell-hullplaats,Apartment Cordell Hullplaats,3068 VA (Ommoord),1200,102,4,Shell,"This former 5-room apartment (87m2) is located on the 1st floor of the Dekema apartment building. The neat apartment complex has a good location. In the immediate vicinity, you will find the shopping centers De Binnenhof and Hesseplaats.   ",12-08-2022,02-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/9d215ea0/rotterdam/niya-vastgoed-beheer-bv/request-details,2022-08-17 00:23:32
https://www.pararius.com/apartment-for-rent/rotterdam/0ac1471c/middellandplein,Apartment Middellandplein,3021 BV (Middelland),300,6,3,Interior is not available,"3 rooms available on the Middellandplein in Rotterdam, divided over 2 houses with 4 rooms each.",12-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,In the city centre,3,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0ac1471c/rotterdam/de-bloois-vastgoed/request-details,2022-08-17 00:23:33
https://www.pararius.com/apartment-for-rent/rotterdam/42e022de/wilgenlei,Apartment Wilgenlei,3052 CJ (Schiebroek),1595,62,3,Furnished,"Available immediately furnished 3 room apartment on the 4th floor in Rotterdam Schiebroek, very conveniently located to the International School, schools, the pleasant shopping street Peppelweg, sports clubs, roads and public transport.",12-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/42e022de/rotterdam/dop-dop-consultancy/request-details,2022-08-17 00:23:34
https://www.pararius.com/apartment-for-rent/rotterdam/b4c27e5a/cordell-hullplaats,Apartment Cordell Hullplaats,3068 VA (Ommoord),1295,102,3,Shell,"This former 5(+)-room apartment is located on the 3rd floor of the Dekema apartment building. The neat apartment complex has a good location. In the immediate vicinity, you will find the shopping centers De Binnenhof and Hesseplaats.   ",12-08-2022,05-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b4c27e5a/rotterdam/niya-vastgoed-beheer-bv/request-details,2022-08-17 00:23:35
https://www.pararius.com/apartment-for-rent/rotterdam/4dcf4b14/lepelaarsingel,Apartment Lepelaarsingel,3083 KN (Carnisse),1050,59,4,Upholstered,"****Due to the large number of responses, new responses will be placed on a waiting list****  ",12-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1947,Location type is not available,3,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/4dcf4b14/rotterdam/smart-letting/request-details,2022-08-17 00:23:36
https://www.pararius.com/apartment-for-rent/rotterdam/70922c9e/mijnsherenlaan,Apartment Mijnsherenlaan,3081 GJ (Tarwewijk),1080,22,1,Interior is not available,"Mijnsherenlaan 79, Rotterdam",12-08-2022,01-09-2022,Specifics are not available,Excellent,77,Apartment,Existing building,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/70922c9e/rotterdam/real-estate-ro/request-details,2022-08-17 00:23:37
https://www.pararius.com/apartment-for-rent/rotterdam/4e159571/oostplein,Apartment Oostplein,3011 KX (Stadsdriehoek),1495,75,3,Furnished,"Completely renovated, sunny and completely new furnished 2 bedroom apartment, located on the 2nd floor at the Oostplein on the border between Kralingen and the city center. Near various shops, entertainment venues, Erasmus University and public transport.  ",12-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1930,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/4e159571/rotterdam/rotterdam-apartments/request-details,2022-08-17 00:23:38
https://www.pararius.com/apartment-for-rent/rotterdam/d999821a/azaleastraat,Apartment Azaleastraat,3051 TG (Hillegersberg Zuid),1350,72,2,Furnished,************************************SHORTSTAY**************** ****************************  ,12-08-2022,15-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1933,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/d999821a/rotterdam/rotterdam-apartments/request-details,2022-08-17 00:23:39
https://www.pararius.com/apartment-for-rent/rotterdam/6a20f918/diamantweg,Apartment Diamantweg 18 B,3051 XB (Hillegersberg Zuid),1295,60,2,Upholstered,KLEIWEGKWARTIER | GROUND FLOOR APARTMENT WITH GARDEN | 1 BEDROOM,12-08-2022,consultation,Specifics are not available,Good,162,Apartment,Existing building,1972,Location type is not available,1,1,1,Not present,Present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6a20f918/rotterdam/ooms-makelaars-woningen/request-details,2022-08-17 00:23:40
https://www.pararius.com/apartment-for-rent/rotterdam/5fb9e29c/hoogstraat,Apartment Hoogstraat 111 M,3011 PL (Stadsdriehoek),1350,81,3,Shell,Lovely apartment with balcony for rent in Rotterdam with 2 bedrooms in the Stadsdriehoek district.,12-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1997,Location type is not available,2,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/5fb9e29c/rotterdam/nationaal-grondbezit/request-details,2022-08-17 00:23:41
https://www.pararius.com/apartment-for-rent/rotterdam/802ee8c4/honingerdijk,Apartment Honingerdijk,3063 AL (Struisenburg),2700,145,4,Interior is not available,Spacious apartment with garden for rent in Rotterdam with 3 bedrooms in the Struisenburg district.,12-08-2022,Not available to book,Specifics are not available,Good,630,Apartment,Existing building,1897,in a residential area,3,1,1,Not present,Present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/802ee8c4/rotterdam/hp-makelaardij/request-details,2022-08-17 00:23:42
https://www.pararius.com/apartment-for-rent/rotterdam/0695d206/honingerdijk,Apartment Honingerdijk,3063 AL (Struisenburg),2550,130,4,Interior is not available,Conveniently located apartment for rent in Rotterdam with 3 bedrooms in the Struisenburg district.,12-08-2022,Not available to book,Specifics are not available,Good,380,Apartment,Existing building,1897,in a residential area,3,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/0695d206/rotterdam/hp-makelaardij/request-details,2022-08-17 00:23:43
